text,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
um cara ridículo foi p trás de mim só p ficar olhando p minha bunda tnc,1,1,0,0,0,0,0
@user botafogo e atlético é uma disputa pra ver quem é menor puta que pariu kkkk,1,1,0,0,0,0,0
"@user safado,cretino bixa ruim,nunca jogou cmjgk morte a lucas berti",1,0,0,1,0,0,0
"@user kkkkkkkkkkkkkkkkkkkkkk, vou até amanhã, puta que pariu, kkkkkkkkkkkkkkkk",0,1,0,0,0,0,0
@user vê esse vídeo manin! vê se cê não fica com pau na testa inspiradaço pra tocar!,0,1,0,0,0,0,0
minha mãe falando pra caralho e eu,0,1,0,0,0,0,0
@user vcs estragaram essa merda de jogo com esse robo vai tomar no cu,1,1,0,0,0,0,0
@user vai p caralho idiota,1,1,0,0,0,0,0
marcelo é ridículo crlh kkkk,1,1,0,0,0,0,0
@user é uma cara de cu,1,1,0,0,0,0,0
"@user caralho viado parece o thales, se for ele , que homem foda puta que pariu, muita saudades dele fi",0,1,0,1,0,0,0
@user ficar na vontade é um caralho,0,1,0,0,0,0,0
Socando sem dó no cu da cadela e o @user segurando pra ela não mexer. Mais uma parte desse que foi tesão demais. Fortalece no # pra postar as outras partes! 😈😈😈🍆,0,1,0,1,0,1,0
"@user acordo com a barriga linda, como uma maçã já fico baleia que porra é essa",0,1,0,0,0,0,0
"@user ahh sim amg, puta que pariu você e xtina fã amo o bom gosto!!!",0,1,0,0,0,0,0
@user feia pra caralhoooo!!!,1,1,0,0,0,0,0
"Meu mouse voltou com frescura no botão direito, 1 click as vezes conta 2 clicks, bug do cacete, e ele não voltou sozinho, agora ele as vezes não reconhece o click, tem que apertar outras e outras vezes pra funcionar
EQUIPAMENTO MERDA QUE EU TENHO",1,1,0,0,0,0,0
@user @user @user afasta esse lixo,1,0,0,0,0,0,0
"queimei meu game

puta que pariu queda de energia tu me fodeu",0,1,0,0,0,0,0
@user tu é um gostoso do caralho,0,1,0,0,0,0,0
@user kenzie puta que pariu,0,1,0,0,0,0,0
jogador vai fuder fuder fuder seu xerecão 🎵😈🤸🏼‍♀️,0,1,0,0,0,0,0
ai povo chato esses q segue e dps dao unf vai tomar no cu vei se for p da unf nem segue,1,1,0,0,0,0,0
@user kkkkkkkkkkkkkkkkk aaaaah vc é dms puta que pariu,0,1,0,0,0,0,0
álbum gigantes tá logo na playlist da adidas .. puta que pariu,0,1,0,0,0,0,0
"Vou parar de falar que eu gosto de pia retardado, pq eu tô me interessando por uns que olha, ultrapassam todo e qualquer limite kkkkkkkkkkkkk",1,0,0,0,0,0,0
tô puta q c a mariana n fala mais ng tá mariana,0,1,0,0,0,0,0
@user você é hipocrita para cacete,1,1,0,0,0,0,0
@user tá puta?,1,0,0,0,0,0,0
"@user carioca não é assaltado, carioca que rouba kkkkk local de fala.",0,0,0,0,0,0,1
e agora que eu to puta por se preocuparem comigo ao ponto de reconhecer meu tom de voz mesmo eu falando normal que ódio,0,1,0,0,0,0,0
@user metendo gosto em cuzinho delicioso !,0,1,0,0,0,0,0
@user @user kkkkkkk você tava puta demaais,0,1,0,0,0,0,0
"@user iiiih, qm foi esse ridiculo invejoso",1,0,0,0,0,0,0
@user kkkkkk oia que arrombado,1,1,0,0,0,0,0
"@user eitaaa puta que pariu

hariany na vamos",0,1,0,0,0,0,0
e feia,1,0,0,0,0,0,0
caralho eu ia morre c uma mmusica deles,0,1,0,0,0,0,0
lembrei do cabelinho deleh e to boiola,0,1,0,1,0,0,0
vem tóquio caraio,0,1,0,0,0,0,0
@user todo mundo pergunta do juan puta que pariu kkk — mt disputado kkkkk,0,1,0,0,0,0,0
tu vai fude no céu piranha,1,1,0,0,0,1,0
"""Aquecimento global é uma mentira!"" ESTUDO A BASE DE YOUTUBE NÃO TE FAZ SABIO, TE FAZ SER UM IGNORANTE DE MERDA MESMO! VAI ESTUDAR UMA PORRA DE UMA BIOLOGIA E FÍSICA",1,1,0,0,0,0,0
você merece muito mais meu amor 😖💗✨ eu te amo tanfo vai se foder,0,1,0,0,0,0,0
"@user Porra, já fiz isso enviando artigo pra coisa importante kkkkk

""Segue o texto pedido para ser adicionado ao livro tal...""
depois eu recebo email de volta dizendo q não foi porra nenhuma",0,1,0,0,0,0,0
"@user quando a vontade bater, vou chamar pra fuder daquele jeito que tu gosta",0,1,0,0,0,0,0
"@user eu não posso ver um carioca/flamenguista, que eu fico, puta que pariu porque?",0,1,0,0,0,0,1
"eu tava muito linda ontem,puta que pariu",0,1,0,0,0,0,0
"Mas só tem um que pode nos julgar
E ele tá de cima comandando a porra toda.
Deus e família em primeiro lugar
Dinheiro pra gastar e o resto que se e o resto que se foda.",1,1,0,0,0,0,0
"@user deixa de ser cínico, vagabundo...",1,0,0,0,0,0,0
@user tá de sacanagem que mandaram ele se entregar né???? era pra ter matado filho da puta desse,1,1,0,0,0,0,0
"essa menina reclama 24/48 do filho e do namo/marido dela no instagram, da dó da criança pq olha.......td mundo sabe q ser mãe eh cansativo mas porra q chata",1,1,0,0,0,0,0
toma filho da puta,1,1,0,0,0,0,0
@user @user que porra é isso kkkk,0,1,0,0,0,0,0
@user @user viado é um bicho estranho msm viu eu ein,1,0,0,1,0,0,0
"último 7, porra brasil tá na escada do avião já p tóquio, vamos!!!!!",0,1,0,0,0,0,0
@user @user puta que pariu eu te amo filho da puta,0,1,0,0,0,0,0
"@user tem uns filho da puta pôr aí, que no lugar do celebro tem merda.
isso é modo de tratar uma mulher?",1,1,0,0,0,0,0
"a vontade de colocar apeshit mais alto que a porra toda só pra meus vizinhos saberem que música de verdade é essa e não a que eles escutam, diabo de brega pra corno",1,0,0,0,0,0,0
@user vocês são muito pau no cu cara,1,1,0,0,0,0,0
minha tia sulista não mandou foto de gelo até agora algo está errado,0,0,0,0,0,0,1
"Um mês inteiro trabalhando igual um desgraçado pra chegr no dia de pagamento e ja nao ter um puto no carteira, e ainda sou obrigado aguentar gente me tirando, vai tomar no cu viu, um dia vou virar boy de vdd e mandar tudo pra puta que pariu",1,1,0,0,0,0,0
vá todo mundo pra puta que pariu,1,1,0,0,0,0,0
seria uma pena se eu não estivesse nem bebendo e nem dançando puta que pariu me leva deus,0,1,0,0,0,0,0
"@user pena que vc mora no rio 

se morasse em sp teria um casal pra vc comer tudo que quiser dois cuzinho e uma buceta gulosa",0,1,0,0,0,0,0
"@user @user @user @user autoridades religiosas da minha igreja católica apostólica romana, esse VAGABUNDO desse ""suposto padre"" está denegrindo nossa fé, dividindo nossa sociedade e atacando um governo, rescem eleito e que respeita as religiões.",1,0,0,0,0,0,0
"Sério pô, eu super respeito esse povo da igreja e tal, mas caralho que povo chato! Já disse mais de mil vezes que não quero ir, ai hoje tiveram a audácia de falar que eu estava escolhendo o ""caminho"" do inferno KKKKKKKK AAA VÃO SE FUDER MOSSO!",1,1,0,0,0,0,0
"bateu pouco ainda, tinha que ter amassado a cara desse filho da puta",1,1,0,0,0,0,0
hoje tá muito frio puta que pariu amo,0,1,0,0,0,0,0
então oq quer cm o bichinho feio ?,1,0,0,0,0,0,0
"ah, vsfd, prr feia do caralho kkkkkkkkk",1,1,0,0,0,0,0
será q a retardada da minha irmã parou de me seguir,1,0,0,0,0,0,0
@user tem algumas que tem buceta e chupa outras buceta....pq não pode chupar o prikito do sexo oposto?,0,1,0,0,0,0,0
@user puta mano sou mt fa dela,0,1,0,0,0,0,0
@user aquela pegada na pica pra mostrar que a pica ta duraçaaa. pelas veias dar pra notar 💪🍆,0,1,0,0,0,0,0
"momento unpopular opinion mas mano
Eu sei q tem umas coisas mt básicas q a gnt pressupõe q todo mundo sabe
Mas esse negócio de ""silêncio, o jovem está descobrindo..."" as vzes é tão ??¿?
Tipo, pelo menos agora a pessoa sabe
Você não nasceu sabendo de tudo tbm né caraio",0,1,0,0,0,0,0
"@user durmo meia hora acordo, chato do caralho dorme só filho da puta",1,1,0,0,0,0,0
"sou uma burra, trouxa, babaca e mt filho da puta",1,1,0,0,0,0,0
"saudade de olhar no espelho e pensar
""caralho to mto gato""",0,1,0,0,0,0,0
@user todo preso vai ter esse direito porra????,0,1,0,0,0,0,0
"@user isso não é uma buceta, é um buraco pra outra dimensão 😱",0,1,0,0,0,0,0
"se eu sair de casa, vai ser pra tomar suco de beterraba. to com uma puta vontade",0,1,0,0,0,0,0
"bah meu, olha a declaração do deco nascimento pra imprensa. tem o quê na cabeça um abobado desses pra falar isso? puta que pariu....",1,1,0,0,0,0,0
"Acordei com a seguinte mensagem ""arrombei o seu portão, te gritei pra cacete e você me deixou na chuva."" 
Confesso que estou um pouco assustada.",0,1,0,0,0,0,0
"Povo sem noção!!! Pra mim tinha q ficar sem baile nessa merda até janeiro, foi uma puta perda, foi qualquer um que morreu não crlh",1,1,0,0,0,0,0
@user puta merda a mara eh perfeita,0,1,0,0,0,0,0
@user não adianta ser negro e pregar fogo nos racistas em rede social se tu é a porra de um homofóbico e fala que vai chutar macumb…,0,1,0,0,0,0,0
"@user vai toma no cu, amiga vegetal é sua linda bunda",1,1,0,0,0,0,0
"esse time tá foda, mas agora imagina com a sheila voltando. puta que pariu, ngm segura",0,1,0,0,0,0,0
Fui dar uma stalkeada básica e minha autoestima ta no chão kkkkkkkkkkkkkkkkkkkkkkk q inferno eu sou bonita mas essa desgraçada é mulher demais,1,0,0,0,0,0,0
"macho é um nojo ne? se vc n responde o charlate BOSTA ja fica todo putinho. meninos, entendam:
1- nao somos obrigadas a nada
2- nao somos obrigadas a nada
3- NAO SOMOS OBRIGADAS A NADA, eu hein

pau no cu de vcs",1,1,0,0,0,0,0
porra nem fala kkk,0,1,0,0,0,0,0
mlk mais feio tá pra nascer kkkkkkkkkkkk,1,0,0,0,0,0,0
@user bom dia arrombada pega teu rivotril e vai pra luta,1,1,0,0,0,0,0
"@user hoje eu levei gás pra 3 loja fei, hoje tomei no cu legal",0,1,0,0,0,0,0
@user @user ai caralho,0,1,0,0,0,0,0
"que preguiça de ir pra mangueira, puta que pariu",0,1,0,0,0,0,0
"vejo vídeos como esse e depois tenho que ver brancos tentando ganhar simpatia por ter se ofendido com piadinhas na internet mano VAI SE FUDER, enquanto vocês se ofendem com isso, pretos estão sendo tratados dessa forma aí na vida REAL",1,1,0,0,0,0,0
@user vai tomar no cu o jovem é cheio de fuleragem bro,1,1,0,0,0,0,0
"Lembro do dia que os cana me parou saindo do AP,mesmo sem nada eles veio de gracinha querendo me revistar sem ter nenhuma policial mulher, começaram a me xingar mandei logo tnc e falei pra me levarem p delegacia.",1,1,0,0,0,0,0
eu odeio as ligações da vivo puta que pariu q pertubação,0,1,0,0,0,0,0
atoa p porra,1,1,0,0,0,0,0
@user kkkkkkk porra eu queria tanto viver esse meme,0,1,0,0,0,0,0
@user claro que fez ele é um idiota,1,0,0,0,0,0,0
"me da um odio quando eu faço algo bom aqui tipo o cafe, ou o almoço, ou so deixo q casa cheirosa e arrumada e entra alguem e fala “ta boa p casar” enfia esse casamento no seu cu porra, to boa pra viver longe de voces, isso sim",1,1,0,0,0,0,0
"@user cê me respeita rapa, seu lixo kkkk",1,1,0,0,0,0,0
lixo estuda no elite ainda 😂😂😂,1,0,0,0,0,0,0
a nasa deveria estudar essa minha vontade de fuder contigo,0,1,0,0,0,0,0
"@user caralho isadora vai te foder tu é muito linda, casa comigo",0,1,0,0,0,0,0
@user as banhas do teu cu piranha kkkkkkk,1,1,0,0,0,0,1
@user Basta acreditar q o ser humano escolhe o sexo. Basta acreditar q criticar alguem por seus atos é igual a crittcar alguem por suas caracteristicas fisicas. Basta acreditar q a esquerda quer o bem de todos. Acreditar em so uma dessas ja te torna um idiota. Tem imbecil nos 2 lados.,1,0,0,1,0,0,0
essa oi é uma filha da puta 🤬,1,1,0,0,0,0,0
porra gente vamo acertar esse passe,0,1,0,0,0,0,0
pleno sábado chuvoso a resistência do chuveiro elétrico fica ruim... fui obrigado a tomar banho em 2 minutos num frio do caralho,0,1,0,0,0,0,0
@user mas e se a gente gosta de uma pessoa q só caga no pau e embaça o role? Tu esconde e cuida de você ou cuida dele e passa pano? Hahhahaha,0,1,0,0,0,0,0
tô me roendo desde hoje pra ir pra tardezinha amanhã viu puta que pariu,0,1,0,0,0,0,0
minha play list tem umas musicas que eu ouço e penso: de onde eu tirei esse caralho?,0,1,0,0,0,0,0
acordei agora e seguinte eu tô gelada ainda kkkkkkkkkkkkkkkk n tô entendendo nada kkkkk só quero uma coca e vamo dale caralho,0,1,0,0,0,0,0
@user porra hj tem festa e nn comprei ainda 😅 foda,0,1,0,0,0,0,0
ok brasil vamo ganhar nesse vôlei porra,0,1,0,0,0,0,0
@user @user eu ja falei porra,1,1,0,0,0,0,0
"@user tenho que parar com essa mania de achar que ""fulano"" é diferente. pq no final é o msm pau no cu igual todos os outros.🖕🏾",1,1,0,0,0,0,0
só queria um solzinho puta dia feio e frio da porra,1,1,0,0,0,0,0
@user gabi? kkkkkkkkk puta que pariu,0,1,0,0,0,0,0
@user porra mano mas a sandália eh pika demais sendo q impossível comprar nesse preço achei q ia ser uns 200 no max,0,1,0,0,0,0,0
@user não teria como o corinthians ir atrás não?que porra de show de samba,0,1,0,0,0,0,0
que enjoo puta merda,0,1,0,0,0,0,0
@user @user @user paga nada seu burro,1,0,0,0,0,0,0
fui vacinar nesse caralho quase,1,1,0,0,0,0,0
ódio de tudo caralho toma no cuuuuuuuuuuuuu 😭😡😡😡,1,1,0,0,0,0,0
@user @user Mas também é cada pergunta e cada pauta idiota. Vocês acham que o Presidente é sem noção ? Conheçam minhas ex e chefes. Kkkkkk aí saberão o que é gente que fala o que pensa.,1,0,0,0,0,1,0
@user @user alias seria até idiota fazer isso já que de longe é a parte mais popular entre o publico feminino no japão.,1,0,0,0,0,0,0
@user eu também amo as tuas tetas! 😂😂😏❤️,0,1,0,0,0,0,0
que ressaca do caralho,0,1,0,0,0,0,0
poha eu queria ter esse defeito,0,1,0,0,0,0,0
@user so vc . imagina eu como estou viado kkkkkkk,0,0,0,1,0,0,0
hoje fiz de almoço lombo suíno no abacaxi e couve flor ao molho branco 😋,1,0,0,0,0,0,0
@user ate pq feio e sem talento eh desgraça demais pra uma pessoa só,1,0,0,0,0,0,0
aiii não queria entrar nesse ritmo de mudança de casa puta que pariu,0,1,0,0,0,0,0
@user @user e nisso são uns campeões. irritantes da porra.,1,1,0,0,0,0,0
puta que pariu n lembro das coisas mano,0,1,0,0,0,0,0
@user troxa,1,0,0,0,0,0,0
"ainda tem idiota que fala que so é futebol, nunca sera so futebol💚🇳🇬🚀🚀🚀",1,0,0,0,0,0,0
"Acordar com a notícia de que a madrasta ,a puta,que ajudou matar a Mel foi presa...
Desculpe, mas,prisão é pouco🤬😡

Descanse em paz, Anjinho MEL!",1,1,0,0,0,1,0
@user olha no que transformaram manchester united e milan. times feios pra cacete.,1,0,0,0,0,0,0
caralho eu ganhei wtf??,0,1,0,0,0,0,0
@user puta que pariu perfeita,0,1,0,0,0,0,0
"Oh seus puto! Falei que fim de semana rolou uma coisa daora com o maridão! Escrevi sobre e publiquei no blog! Da aquela ajuda, lê, comenta lá, da aqui 😈😈😈",1,0,0,0,0,0,0
yoongi deve ser tao boiola com o taehyung eu juro pra vcs que eu sou soft por taegi mas eh um outro nivel de softness eu nao consigo nem explicsr,0,0,0,1,0,0,0
"@user comprou um jatinho com o dinheiro do @user 
@user filho da puta!",1,1,0,0,0,0,0
odeio tomar abuso das pessoas puta que pariu,0,1,0,0,0,0,0
puta que pariu kkkkkkkkkk,0,1,0,0,0,0,0
e os gays comemoram,0,0,0,1,0,0,0
bando de biscoitero do caralho,1,1,0,0,0,0,0
"krlh c tem uma pessoa q eu sou ídolo é o cr7 puta que pariu, o cara é incrível",0,1,0,0,0,0,0
"@user apanhou foi pouco, arrombado",1,1,0,0,0,0,0
segunda ter que voltar pra ver a cara daqueles urubu puta que pariu chorando,1,1,0,0,0,0,0
é hoje porra,0,1,0,0,0,0,0
"depois toma umas porrada, vem se vitimizar falando q a culpa é da policia, vai se fuder",1,1,0,0,0,0,0
@user quem ajuda os outros só toma no cu mesmo kk,0,1,0,0,0,0,0
"mas que caralho, eu não acho a foto referência que eu quero aaaa só tenho ela no celular e é um rolê muito grande passar pro pc",0,1,0,0,0,0,0
poha mano tnc que ódio filha do puta do caralho buceta piru cu,1,1,0,0,0,0,0
@user caralho tá muito incrivel puta que pariu,0,1,0,0,0,0,0
mal recebe a porra do salário e já vai p cidade fazer comprinhas excelenteeee,0,1,0,0,0,0,0
@user @user @user cadeia nesse canalha corrupto 😎,1,0,0,0,0,0,0
acabooooooooou. vem tóquio porra,0,1,0,0,0,0,0
que agonia da porra mermão ela devia ter virado apontando a faca pra ele,0,1,0,0,0,0,0
"tandara é de oposta caralho 
pitbull porraaaaa",0,1,0,0,0,0,0
saudade dos meus amigos porra,0,1,0,0,0,0,0
essa lista ta no minimo ridicula gente nada contra a lizzo mas a mulher acabou de lançar o debut como q vai cantar no superbowl (?),1,0,0,0,0,0,0
"homens também tem baixa auto estima tbm

ei homem vc que tá lendo isso, vc é feio",1,0,0,0,0,0,0
"detesto pais mente fechada que tem filhos que já são maior de idade proibindo de fazer coisas simples, como um furo no nariz apenas, gente fala sério, um furo no nariz, puta que pariu",0,1,0,0,0,0,0
puta merda brasil,1,1,0,0,0,0,0
"@user acha bonito ser tão piranha??? — sim, inclusive se tiver algum amigo solteiro manda pra nós",1,0,0,0,0,1,0
@user puta que pariu mano caralhuda bonita do caralho,1,1,0,0,0,0,0
"""hur dur nA SoNseEina NaO tEm Só ViLao"" eu SEI CORNO SE VC TIVESSE LIDO O CARALHO DO LIVRO TB IA SABER INFERNO PARA DE QUERER SE ACHAR O DIFERENTAO SO TEM GENTE ARROGANTE NESSE CARALHO DESSA CASA",1,1,0,0,0,0,0
"Moro esperneia em meio à pior ralé. Refém do mais escroto bolsonarismo, agarra-se a juristas terrivelmente evangélicos e sujeitos sórdidos como Magno Malta, tentando um suspiro. Jamais uma glória, desde sempre vazia, virou escória em tão pouco tempo. Justiça é isso, juiz ladrão!",1,0,0,0,0,0,0
@user kkkkkk eles começaram a rir e devem ter pensado “puta que pariu jk falou merda” 😂,0,1,0,0,0,0,0
"tá um puta frio, vou sair com a coberta na rua",0,1,0,0,0,0,0
"[3/8 12:29] ""VITÓRIA✨: Assim eu me apaixono😅❤❤🥰
[3/8 12:32] Minha Melhor💖👭: Eu cuido de vc e do baby🥺
[3/8 12:32] Minha Melhor💖👭: KKKKKKKKKKKKKKKKKKKK
[3/8 12:32] ""VITÓRIA✨: filho da puta Briinca Mtt😂😂😂😂😂😂😂😂😂😂
@user",0,1,0,0,0,0,0
@user a vai tomar no cu tbm,1,1,0,0,0,0,0
caralho tandara,0,1,0,0,0,0,0
"putinha do 69
maigente do cer",1,1,0,0,0,1,0
@user só em pensar que segunda feira vou ser obrigada a botar os meus pés na minha escola que só tem retardado olha...,1,0,0,0,0,0,0
@user puta que pariu que homem gostosoooooooooo,0,1,0,0,0,0,0
"vou levar o @user pra me ajudar lavar a maquina e a estradinha, tá fudido kkkkkkkkkkk",1,1,0,0,0,0,0
@user bike facilita tanto corre puta que pariu,0,1,0,0,0,0,0
@user deixa eu chupar seu pau ?,0,1,0,0,0,0,0
queria ta treinando volei mas a escola simplesmente ta cagando pro time base vai tomar no cu também,1,1,0,0,0,0,0
to puto com gente q ta falando mal de asmr :( é tão bom kkkkkkkkkkk,1,0,0,0,0,0,0
"@user bicha, se esse cara não se ligar pra essas diretas é muito lerdo mesmo. até eu botaria",0,0,0,1,0,0,0
pra nois rachar e fazer um churras ninguém me intima né seus caraio,1,1,0,0,0,0,0
"Min. Barroso discursando com aquele cinismo de sempre, afirmando q ""ñ entendia todo o estardalhaço dos vazamentos criminosos e q nada mudava o fato da Petrobrás ter sido saqueada"".

Deve tá com o cu na mão! E o conteúdo filho da puta, vamo deixar pra lá mesmo? Teu nome tá lá né?!",1,1,0,0,0,0,0
ludi tem que ganhar aquele sorteio puta que pariu,0,1,0,0,0,0,0
@user paizão gostoso da rola grossa.,0,1,0,0,0,0,0
porra eu quero ficar falando merda com a @user antes da prova e a desgraça desliga a internet,1,0,0,0,0,0,0
@user porra amo mto mas foda eh o bolo inteiro mesmo,0,1,0,0,0,0,0
